EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeType,PayZone,TerminationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,ExitYear,CleanedEmployeeStatus
3538,Keith,Baxter,2019-06-16,2022-03-05,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Part-Time,Zone C,Resignation,Sales,Fielders,1959-08-29,TX,Male,62328,Asian,Widowed,Fully Meets,2,2022.0,Inactive
3539,Chaz,Bruce,2019-12-08,,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Full-Time,Zone C,,Sales,General - Con,1983-11-27,CO,Male,74448,Hispanic,Single,Fully Meets,5,,Active
3540,Maya,Mccann,2020-03-12,2022-10-09,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Full-Time,Zone B,Retirement,Sales,Splicing,1983-06-09,CO,Male,18721,White,Widowed,Exceeds,4,2022.0,Inactive
3541,Aaron,Weber,2020-04-06,2023-07-24,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Full-Time,Zone B,Involuntary,Sales,Field Operations,1991-10-27,IN,Male,78938,Black,Married,Exceeds,2,2023.0,Inactive
3542,Ellie,Gill,2023-04-15,,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Contract,Zone A,,Sales,Field Operations,1948-03-01,IN,Male,45456,White,Married,Needs Improvement,1,,Active
3543,Rayne,Kerr,2020-11-10,,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Part-Time,Zone A,,Sales,General - Con,1981-02-18,CA,Female,45509,Black,Single,Fully Meets,2,,Active
3544,Samara,Mcbride,2023-06-29,2023-07-09,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Contract,Zone A,Retirement,Sales,Aerial,2000-09-16,CA,Male,13902,Asian,Single,Fully Meets,2,2023.0,Inactive
3545,Ryann,Rubio,2022-03-07,,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Full-Time,Zone C,,IT/IS,Field Operations,1943-01-28,OR,Female,9733,Black,Widowed,Fully Meets,1,,Active
3546,Paris,Carr,2021-07-31,2023-01-27,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Full-Time,Zone B,Voluntary,Sales,General - Con,1980-07-14,ND,Male,35786,Hispanic,Widowed,Exceeds,1,2023.0,Inactive
3547,Adriel,Wiggins,2022-01-20,,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Contract,Zone B,,Sales,Project Management - Eng,1947-03-25,KY,Female,1919,Other,Married,Needs Improvement,2,,Active
3548,Sanaa,Glass,2021-07-11,2022-10-10,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Part-Time,Zone A,Resignation,Sales,General - Con,1964-01-25,KY,Female,40135,White,Single,Fully Meets,1,2022.0,Inactive
3549,Ryan,Lynch,2018-10-15,2020-10-18,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Full-Time,Zone C,Retirement,Sales,Field Operations,1955-03-17,GA,Female,72975,Black,Divorced,Fully Meets,2,2020.0,Inactive
3550,Charlie,Atkinson,2021-11-26,2022-10-14,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Part-Time,Zone C,Resignation,Sales,Wireline Construction,1988-03-26,TX,Male,57754,White,Divorced,Fully Meets,1,2022.0,Inactive
3551,Emery,Roach,2018-08-11,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Part-Time,Zone C,,Sales,Engineers,1954-07-04,TX,Male,81142,Black,Married,Needs Improvement,4,,Active
3552,Harper,Ramos,2020-02-16,2020-06-03,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Full-Time,Zone B,Retirement,Sales,Field Operations,1942-08-11,CO,Male,28714,White,Single,Needs Improvement,1,2020.0,Inactive
3553,Khalil,Mendez,2020-01-20,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Contract,Zone C,,Sales,Field Operations,1949-05-07,CO,Male,50379,Black,Divorced,Fully Meets,4,,Active
3554,Lizeth,Holland,2019-03-31,,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Part-Time,Zone C,,Sales,People Services,1958-10-14,IN,Male,78385,Asian,Widowed,Fully Meets,1,,Active
3555,Matilda,Randall,2023-01-06,2023-05-07,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Full-Time,Zone C,Resignation,Sales,General - Eng,1988-01-11,IN,Female,48104,Hispanic,Widowed,Fully Meets,4,2023.0,Inactive
3556,Damien,Howe,2019-07-18,2020-01-15,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Full-Time,Zone B,Retirement,Sales,Wireline Construction,1961-06-16,CA,Male,86009,White,Single,Exceeds,2,2020.0,Inactive
3557,Nicholas,Obrien,2019-02-13,,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Part-Time,Zone C,,Sales,Field Operations,1960-06-06,MA,Male,68837,Other,Single,Fully Meets,2,,Active
3558,Mildred,Gentry,2018-12-30,,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Part-Time,Zone A,,Production,Yard (Material Handling),1959-06-04,MA,Female,2145,Black,Single,Fully Meets,1,,Active
3559,Wilson K,Adinolfi,2019-11-06,2020-09-06,Production Technician I,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,NEL,Part-Time,Zone C,Retirement,Production,Field Operations,1991-11-18,MA,Male,1960,White,Single,Fully Meets,2,2020.0,Inactive
3560,Joanne,Handschiegl,2022-06-01,,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Contract,Zone C,,Production,Field Operations,1954-02-18,MA,Female,2127,Asian,Divorced,Exceeds,4,,Active
3561,Dianna,Blount,2023-03-28,,Production Technician II,Steven King,dianna.blount@bilearner.com,BPC,Part-Time,Zone C,,Production,General - Con,1959-01-31,MA,Female,2171,White,Married,Fully Meets,5,,Active
3562,Jean,Crimmings,2019-05-21,2023-01-05,Production Technician I,Stephen Rodriguez,jean.crimmings@bilearner.com,CCDR,Contract,Zone B,Retirement,Production,Shop (Fleet),1954-04-09,MA,Female,1821,Other,Single,Exceeds,2,2023.0,Inactive
3563,Nore,Sadki,2019-01-01,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Contract,Zone B,,Production,Field Operations,1946-10-15,MA,Male,2148,Black,Widowed,PIP,4,,Active
3564,Susan,Lundy,2019-01-26,2020-12-02,Production Technician II,Diana Johnson,susan.lundy@bilearner.com,SVG,Full-Time,Zone C,Resignation,Production,Aerial,1994-11-07,MA,Female,2122,White,Divorced,Fully Meets,1,2020.0,Inactive
3565,Kramer,Keatts,2021-09-11,,Production Technician I,Diana Good,kramer.keatts@bilearner.com,WBL,Part-Time,Zone B,,Production,General - Con,1968-05-10,MA,Male,1887,Other,Divorced,Fully Meets,4,,Active
3566,Maliki,Moumanil,2021-09-26,,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,PL,Part-Time,Zone A,,Production,Aerial,1963-10-05,MA,Male,1460,Black,Single,Fully Meets,2,,Active
3567,Nader,Barton,2023-03-04,,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Full-Time,Zone C,,Production,General - Sga,1966-09-02,MA,Male,2747,Asian,Widowed,Fully Meets,4,,Active
3568,Quinn,Rarrick,2023-07-11,2023-07-29,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,EW,Full-Time,Zone B,Involuntary,Production,Field Operations,1974-12-08,MA,Male,2478,Asian,Divorced,Fully Meets,2,2023.0,Inactive
3569,Beatrice,Chace,2019-02-09,2020-08-28,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,MSC,Part-Time,Zone B,Involuntary,Production,Catv,1995-07-19,MA,Female,2763,Hispanic,Divorced,Fully Meets,2,2020.0,Inactive
3570,Adrienne J,Homberger,2019-04-19,2021-10-26,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,TNS,Full-Time,Zone B,Voluntary,Production,Fielders,1974-11-23,MA,Female,2445,Asian,Married,Fully Meets,1,2021.0,Inactive
3571,Marilyn,Linares,2022-07-07,2023-07-17,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Part-Time,Zone C,Resignation,Production,Field Operations,1947-08-29,MA,Female,1886,White,Widowed,Fully Meets,4,2023.0,Inactive
3572,Timothy,Sullivan,2019-03-12,2020-05-19,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,WBL,Contract,Zone A,Retirement,Production,Fielders,1994-06-07,MA,Male,2747,White,Single,Fully Meets,5,2020.0,Inactive
3573,Jennifer,Medeiros,2020-03-09,2021-10-17,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Contract,Zone B,Involuntary,Production,Field Operations,1983-10-26,MA,Female,2346,Asian,Divorced,Exceeds,4,2021.0,Inactive
3574,Anna,Von Massenbach,2021-05-18,2022-01-04,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,WBL,Contract,Zone B,Involuntary,Production,Underground,1951-05-06,MA,Female,2124,Hispanic,Widowed,Fully Meets,1,2022.0,Inactive
3575,George,Johnson,2021-04-28,2022-01-18,Production Technician I,Amanda Smith,george.johnson@bilearner.com,MSC,Part-Time,Zone A,Resignation,Production,Field Operations,1987-03-05,MA,Male,2445,Hispanic,Single,Exceeds,5,2022.0,Inactive
3576,Angela,Erilus,2021-07-21,2023-04-26,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,PL,Full-Time,Zone B,Voluntary,Production,Engineers,1992-04-26,MA,Female,2133,Asian,Single,Exceeds,4,2023.0,Inactive
3577,Miguel,Estremera,2019-09-15,,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,BPC,Part-Time,Zone C,,Production,Field Operations,1957-05-30,MA,Male,2129,White,Widowed,Fully Meets,4,,Active
3578,Clinton,Owad,2019-05-04,,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,WBL,Full-Time,Zone A,,Production,Field Operations,1957-05-30,MA,Male,1760,Hispanic,Married,Exceeds,2,,Active
3579,Constance,Sloan,2021-05-20,,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Full-Time,Zone C,,Production,Field Operations,1946-11-15,MA,Female,1851,Asian,Widowed,Needs Improvement,4,,Active
3580,Davion,Sanchez,2019-12-16,,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,PYZ,Full-Time,Zone C,,Production,Field Operations,1942-04-21,MA,Male,41016,Other,Married,Fully Meets,4,,Active
3581,Ross,Strickland,2020-11-20,2023-05-01,Production Technician I,Paul Walker,ross.strickland@bilearner.com,SVG,Full-Time,Zone A,Voluntary,Production,Wireline Construction,1943-03-08,MA,Male,18389,Other,Divorced,Fully Meets,2,2023.0,Inactive
3582,Augustus,Drake,2020-08-19,2022-05-04,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,TNS,Part-Time,Zone B,Retirement,Production,Yard (Material Handling),1968-08-09,MA,Male,90676,Asian,Widowed,Fully Meets,4,2022.0,Inactive
3583,Gracelyn,Huynh,2021-04-28,2022-04-18,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,WBL,Full-Time,Zone C,Retirement,Production,Field Operations,1958-11-20,MA,Female,16011,White,Married,Needs Improvement,4,2022.0,Inactive
3584,Orlando,Armstrong,2020-08-14,,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,BPC,Contract,Zone C,,Production,Field Operations,1987-11-07,MA,Female,2051,Other,Married,Fully Meets,4,,Active
3585,Edward,Everett,2021-12-22,,Production Technician I,Traci Floyd,edward.everett@bilearner.com,CCDR,Full-Time,Zone A,,Production,Yard (Material Handling),1992-07-16,MA,Female,3074,Black,Divorced,Fully Meets,4,,Active
3586,Jaqueline,Terrell,2019-02-01,2019-02-10,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,EW,Part-Time,Zone B,Resignation,Production,People Services,2000-12-27,MA,Female,24711,Hispanic,Single,Fully Meets,2,2019.0,Inactive
3587,Quinn,Mccullough,2021-05-10,2021-12-17,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,MSC,Full-Time,Zone B,Resignation,Production,General - Eng,1977-12-25,MA,Male,74564,Other,Divorced,Fully Meets,2,2021.0,Inactive
3588,Selena,Greer,2019-06-25,2019-08-15,Production Technician I,Paul Lopez,selena.greer@bilearner.com,NEL,Full-Time,Zone C,Retirement,Production,Shop (Fleet),1972-03-08,MA,Male,14504,Black,Widowed,Fully Meets,2,2019.0,Inactive
3589,Giovani,Roy,2019-04-25,,Production Technician I,Jay Bush,giovani.roy@bilearner.com,PL,Contract,Zone B,,Production,Field Operations,1951-08-02,MA,Male,2683,White,Single,Fully Meets,1,,Active
3590,Dominik,Mullen,2021-02-25,2022-10-13,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Part-Time,Zone C,Retirement,Production,Field Operations,1995-05-31,MA,Male,66167,Asian,Widowed,Fully Meets,4,2022.0,Inactive
3591,Abdullah,Ellison,2021-11-23,2023-05-29,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,SVG,Contract,Zone B,Voluntary,Production,Field Operations,1998-11-14,MA,Female,21634,White,Married,Needs Improvement,5,2023.0,Inactive
3592,Andre,Guzman,2021-10-05,2022-06-18,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Contract,Zone B,Voluntary,Production,Field Operations,1998-12-23,MA,Male,9454,Other,Single,Fully Meets,3,2022.0,Inactive
3593,Brayden,Malone,2020-05-30,,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Contract,Zone A,,Production,General - Con,1949-11-11,MA,Male,48453,Asian,Married,Fully Meets,1,,Active
3594,Maribel,Morrison,2018-12-11,,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,PYZ,Part-Time,Zone B,,Production,Field Operations,1968-03-14,MA,Male,72888,Black,Married,Needs Improvement,1,,Active
3595,Fisher,Stafford,2020-09-22,2022-09-14,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Contract,Zone A,Resignation,Production,Engineers,1952-03-02,MA,Male,56703,Other,Divorced,Fully Meets,1,2022.0,Inactive
3596,Kellen,Medina,2019-07-28,,Production Technician I,John Henry,kellen.medina@bilearner.com,NEL,Part-Time,Zone C,,Production,Splicing,1982-07-19,MA,Male,33998,Other,Single,Needs Improvement,2,,Active
3597,Brenton,Monroe,2020-06-06,2021-04-14,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Contract,Zone C,Retirement,Production,General - Con,1986-10-31,MA,Female,17650,Black,Single,Fully Meets,1,2021.0,Inactive
3598,Derick,Rocha,2018-09-28,2023-08-05,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Part-Time,Zone A,Resignation,Production,Project Management - Eng,1950-10-06,MA,Female,72750,Other,Married,Needs Improvement,1,2023.0,Inactive
3599,Elaine,Weeks,2020-04-12,,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,TNS,Part-Time,Zone A,,Production,General - Con,1950-03-31,MA,Female,14044,White,Divorced,Fully Meets,2,,Active
3600,Marely,Dixon,2022-11-01,,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,WBL,Contract,Zone B,,Production,Field Operations,1949-10-07,MA,Female,34810,White,Single,Fully Meets,2,,Active
3601,Keagan,Henson,2022-11-21,,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Part-Time,Zone B,,Production,Wireline Construction,1966-07-22,MA,Female,75187,White,Married,Fully Meets,5,,Active
3602,Helena,Davenport,2021-04-11,2023-05-24,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Full-Time,Zone B,Involuntary,Production,Engineers,1994-10-12,MA,Female,30766,Hispanic,Married,Fully Meets,5,2023.0,Inactive
3603,Houston,Aguirre,2018-11-29,2019-02-21,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Full-Time,Zone A,Resignation,Production,Field Operations,1977-02-15,MA,Female,58348,White,Married,Fully Meets,2,2019.0,Inactive
3604,Kane,Owen,2019-01-16,2022-08-31,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Part-Time,Zone B,Resignation,Production,Field Operations,1948-03-09,MA,Female,44626,Hispanic,Divorced,Needs Improvement,4,2022.0,Inactive
3605,Emerson,Pitts,2019-09-18,,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,CCDR,Contract,Zone C,,Production,Engineers,1943-08-25,MA,Male,2315,Other,Divorced,Fully Meets,4,,Active
3606,Clarissa,Winters,2019-08-01,2023-01-20,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Part-Time,Zone C,Involuntary,Production,Billable Consultants,1965-03-13,MA,Male,95618,Other,Divorced,Fully Meets,3,2023.0,Inactive
3607,Frankie,Atkins,2019-06-18,2021-04-14,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Full-Time,Zone A,Resignation,Production,Project Management - Con,1976-08-03,MA,Male,15195,Other,Married,Fully Meets,5,2021.0,Inactive
3608,Ally,Zhang,2019-02-13,,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Full-Time,Zone C,,Production,Field Operations,1979-07-06,MA,Male,74447,Other,Married,Fully Meets,3,,Active
3609,Kayleigh,Harmon,2021-06-02,,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,TNS,Contract,Zone B,,Production,Shop (Fleet),1993-06-09,MA,Female,21318,Other,Widowed,Fully Meets,3,,Active
3610,Kayley,Myers,2018-10-11,,Production Technician I,Brian Arnold,kayley.myers@bilearner.com,PYZ,Part-Time,Zone C,,Production,Field Operations,1973-04-07,MA,Female,51430,Other,Single,Fully Meets,3,,Active
3611,Rowan,Cobb,2021-03-09,,Production Technician I,Lori Reed,rowan.cobb@bilearner.com,WBL,Contract,Zone C,,Production,Project Management - Con,1952-01-20,MA,Female,85651,Hispanic,Married,Fully Meets,2,,Active
3612,Edward,Mann,2022-01-23,,Production Technician I,Trevor Rodriguez,edward.mann@bilearner.com,NEL,Contract,Zone A,,Production,Field Operations,1984-12-25,MA,Male,68900,Black,Single,PIP,4,,Active
3613,Amirah,Johnson,2019-02-24,,Production Technician I,Jason Owens,amirah.johnson@bilearner.com,PL,Contract,Zone B,,Production,Field Operations,1973-06-14,MA,Male,9241,Asian,Married,Exceeds,1,,Active
3614,Bridget,Deleon,2020-01-08,2021-07-02,Production Technician I,Clifford Martinez,bridget.deleon@bilearner.com,BPC,Contract,Zone B,Voluntary,Production,Project Management - Con,1973-08-31,MA,Male,23691,White,Married,Fully Meets,2,2021.0,Inactive
3615,Martin,Weber,2021-05-13,2022-09-22,Production Technician I,Lee Hudson,martin.weber@bilearner.com,CCDR,Full-Time,Zone B,Retirement,Production,General - Con,1986-05-14,MA,Male,74388,Asian,Divorced,Exceeds,2,2022.0,Inactive
3616,Ruben,Lewis,2022-02-12,,Production Technician I,Allison Tran,ruben.lewis@bilearner.com,SVG,Contract,Zone C,,Production,General - Con,1981-03-24,MA,Female,14234,Hispanic,Married,Fully Meets,4,,Active
3617,Bailey,Collier,2023-02-01,,Production Technician I,Pamela Johnson,bailey.collier@bilearner.com,EW,Full-Time,Zone C,,Production,Wireline Construction,1961-02-18,MA,Female,37635,Hispanic,Married,Fully Meets,1,,Active
3618,Charlee,Roth,2023-02-04,,Production Technician I,Erin Harris,charlee.roth@bilearner.com,MSC,Part-Time,Zone B,,Production,Splicing,1944-05-05,MA,Male,13186,Black,Married,Fully Meets,3,,Active
3619,Karissa,Bowers,2023-03-23,2023-05-01,Production Technician I,Robert Wright,karissa.bowers@bilearner.com,TNS,Full-Time,Zone A,Involuntary,Production,General - Con,1984-03-17,MA,Male,76278,Asian,Married,Fully Meets,3,2023.0,Inactive
3620,Noel,Ramirez,2023-03-22,2023-07-14,Production Technician I,Mr. Nicholas Austin,noel.ramirez@bilearner.com,PYZ,Part-Time,Zone A,Involuntary,Production,General - Eng,1994-10-12,MA,Male,77580,Hispanic,Married,Fully Meets,2,2023.0,Inactive
3621,Victoria,Franco,2018-11-28,,Production Technician I,Natalie Cannon,victoria.franco@bilearner.com,WBL,Contract,Zone A,,Production,Wireless,1997-09-09,MA,Male,15586,White,Married,Fully Meets,2,,Active
3622,Danika,Fleming,2020-07-09,2021-07-10,Production Technician II,Christopher Ayers,danika.fleming@bilearner.com,SVG,Part-Time,Zone A,Resignation,Production,Field Operations,1995-10-16,MA,Female,75607,Hispanic,Divorced,Fully Meets,3,2021.0,Inactive
3623,Jocelyn,Kline,2019-02-11,,Production Technician II,Elizabeth Burton,jocelyn.kline@bilearner.com,EW,Part-Time,Zone A,,Production,Engineers,1958-04-25,MA,Female,47289,Asian,Divorced,Fully Meets,3,,Active
3624,Cesar,Higgins,2020-01-09,,Production Technician II,Timothy Curtis,cesar.higgins@bilearner.com,MSC,Part-Time,Zone B,,Production,Technology_IT,1996-02-04,MA,Female,85711,Asian,Married,Fully Meets,4,,Active
3625,Gabriel,Dodson,2021-11-11,2022-07-31,Production Technician II,Tammy Navarro,gabriel.dodson@bilearner.com,TNS,Contract,Zone B,Resignation,Production,Engineers,1975-12-14,MA,Female,54392,Asian,Single,Fully Meets,5,2022.0,Inactive
3626,Raphael,Sandoval,2021-05-15,,Production Technician II,Natalie Baker,raphael.sandoval@bilearner.com,PYZ,Full-Time,Zone B,,Production,Field Operations,1993-10-28,MA,Female,61825,Asian,Single,Fully Meets,2,,Active
3627,Ruth,Harrell,2019-08-21,2022-10-28,Production Technician II,Jesse Wilson,ruth.harrell@bilearner.com,WBL,Contract,Zone C,Resignation,Production,Field Operations,1967-02-23,MA,Female,52646,Black,Married,Fully Meets,3,2022.0,Inactive
3628,Peyton,Barber,2020-09-18,,Production Technician II,Megan Small,peyton.barber@bilearner.com,NEL,Contract,Zone B,,Production,Engineers,1946-01-27,MA,Female,56126,Hispanic,Married,Fully Meets,3,,Active
3629,Reginald,Lowery,2022-08-27,2022-12-03,Production Technician I,Dr. David Austin Jr.,reginald.lowery@bilearner.com,NEL,Contract,Zone B,Voluntary,Production,Field Operations,1983-11-26,MA,Male,70056,Black,Divorced,Fully Meets,5,2022.0,Inactive
3630,Stephanie,Briggs,2019-02-23,,Production Technician I,Scott Davis,stephanie.briggs@bilearner.com,MSC,Contract,Zone B,,Production,Field Operations,1965-05-07,MA,Male,81819,Other,Widowed,Fully Meets,5,,Active
3631,Shaniya,Becker,2022-08-08,2022-10-25,Production Technician I,Kristin Salinas,shaniya.becker@bilearner.com,EW,Contract,Zone C,Retirement,Production,Wireline Construction,1947-04-28,MA,Male,12978,Other,Divorced,Fully Meets,3,2022.0,Inactive
3632,Ryan,Oconnell,2022-09-24,2022-10-24,Production Technician I,Bridget Jones,ryan.oconnell@bilearner.com,CCDR,Contract,Zone C,Involuntary,Production,Field Operations,1945-10-03,MA,Male,37983,Asian,Married,Fully Meets,3,2022.0,Inactive
3633,Emma,Ware,2022-03-21,,Production Technician I,Melissa Wilkinson,emma.ware@bilearner.com,BPC,Contract,Zone B,,Production,Aerial,1987-03-24,MA,Female,56687,Hispanic,Single,Fully Meets,5,,Active
